"다발지식별자","다발지그룹식별자","법정동코드","스팟코드","관할경찰서","다발지명","발생건수","사상자수","사망자수","중상자수","경상자수","부상신고자수","경도","위도","다발지역폴리곤"
152970,"2013098","4136025621","41360001","경기도 남양주시1","경기도 남양주시 화도읍((독도회무침마석점앞) 부근)",4,5,1,2,2,0,127.302697800864,37.6585815103293,"{""type"":""Polygon"",""coordinates"":[[[127.3043006,37.6598557],[127.3039571,37.6600798],[127.3035652,37.6602463],[127.30314,37.6603488],[127.3026978,37.6603835],[127.3022556,37.6603488],[127.3018304,37.6602463],[127.3014385,37.6600798],[127.301095,37.6598557],[127.3008132,37.6595826],[127.3006037,37.6592711],[127.3004747,37.658933],[127.3004312,37.6585815],[127.3004748,37.6582299],[127.3006038,37.6578919],[127.3008132,37.6575804],[127.3010951,37.6573073],[127.3014386,37.6570832],[127.3018304,37.6569167],[127.3022556,37.6568142],[127.3026978,37.6567795],[127.30314,37.6568142],[127.3035652,37.6569167],[127.303957,37.6570832],[127.3043005,37.6573073],[127.3045824,37.6575804],[127.3047918,37.6578919],[127.3049208,37.6582299],[127.3049644,37.6585815],[127.3049209,37.658933],[127.3047919,37.6592711],[127.3045824,37.6595826],[127.3043006,37.6598557]]]}"
152973,"2013098","4163011000","41630002","경기도 양주시2","경기도 양주시 덕정동((덕정삼거리) 부근)",3,3,0,2,1,0,127.06236973028,37.8410735434102,"{""type"":""Polygon"",""coordinates"":[[[127.0639764,37.8423477],[127.0636321,37.8425718],[127.0632393,37.8427383],[127.062813,37.8428408],[127.0623697,37.8428755],[127.0619264,37.8428408],[127.0615002,37.8427383],[127.0611074,37.8425718],[127.060763,37.8423477],[127.0604805,37.8420746],[127.0602705,37.8417631],[127.0601412,37.8414251],[127.0600976,37.8410735],[127.0601412,37.840722],[127.0602705,37.840384],[127.0604805,37.8400724],[127.0607631,37.8397994],[127.0611074,37.8395753],[127.0615002,37.8394088],[127.0619265,37.8393063],[127.0623697,37.8392716],[127.062813,37.8393063],[127.0632392,37.8394088],[127.0636321,37.8395753],[127.0639764,37.8397994],[127.0642589,37.8400724],[127.0644689,37.840384],[127.0645982,37.840722],[127.0646419,37.8410735],[127.0645982,37.8414251],[127.064469,37.8417631],[127.064259,37.8420746],[127.0639764,37.8423477]]]}"
152971,"2013098","4146110100","41461001","경기도 용인시 처인구1","경기도 용인시 처인구 김량장동(용인공용버스터미널 부근)",4,4,2,2,0,0,127.209732788239,37.23301109099,"{""type"":""Polygon"",""coordinates"":[[[127.2113265,37.2342854],[127.210985,37.2345095],[127.2105953,37.234676],[127.2101725,37.2347786],[127.2097328,37.2348132],[127.2092931,37.2347786],[127.2088703,37.234676],[127.2084806,37.2345095],[127.2081391,37.2342854],[127.2078588,37.2340123],[127.2076505,37.2337007],[127.2075223,37.2333626],[127.207479,37.2330111],[127.2075223,37.2326595],[127.2076506,37.2323214],[127.2078589,37.2320099],[127.2081391,37.2317368],[127.2084807,37.2315127],[127.2088703,37.2313462],[127.2092931,37.2312436],[127.2097328,37.231209],[127.2101725,37.2312436],[127.2105953,37.2313462],[127.2109849,37.2315127],[127.2113264,37.2317368],[127.2116067,37.2320099],[127.211815,37.2323214],[127.2119433,37.2326595],[127.2119866,37.2330111],[127.2119433,37.2333626],[127.211815,37.2337007],[127.2116068,37.2340123],[127.2113265,37.2342854]]]}"
152975,"2013098","4211011200","42110001","강원도 춘천시1","강원도 춘천시 효자동((대광당한의원앞교차로) 부근)",3,3,0,0,3,0,127.741302138684,37.8792999221546,"{""type"":""Polygon"",""coordinates"":[[[127.7429097,37.880574],[127.7425652,37.8807981],[127.7421721,37.8809647],[127.7417457,37.8810672],[127.7413021,37.8811018],[127.7408586,37.8810672],[127.7404321,37.8809647],[127.7400391,37.8807981],[127.7396946,37.880574],[127.7394119,37.880301],[127.7392018,37.8799895],[127.7390725,37.8796514],[127.7390288,37.8792999],[127.7390725,37.8789484],[127.7392019,37.8786103],[127.7394119,37.8782988],[127.7396947,37.8780258],[127.7400392,37.8778017],[127.7404322,37.8776352],[127.7408586,37.8775326],[127.7413021,37.877498],[127.7417456,37.8775326],[127.7421721,37.8776352],[127.7425651,37.8778017],[127.7429096,37.8780258],[127.7431923,37.8782988],[127.7434024,37.8786103],[127.7435318,37.8789484],[127.7435755,37.8792999],[127.7435318,37.8796514],[127.7434025,37.8799895],[127.7431924,37.880301],[127.7429097,37.880574]]]}"
153281,"2013098","4211010600","42110007","강원도 춘천시7","강원도 춘천시 중앙로3가(어린이보호구역 부근)",7,7,0,3,3,1,127.724054849653,37.8775253870878,"{""type"":""Polygon"",""coordinates"":[[[127.7256623,37.8787995],[127.7253178,37.8790236],[127.7249248,37.8791901],[127.7244984,37.8792927],[127.7240548,37.8793273],[127.7236113,37.8792927],[127.7231849,37.8791901],[127.7227919,37.8790236],[127.7224474,37.8787995],[127.7221647,37.8785265],[127.7219546,37.8782149],[127.7218252,37.8778769],[127.7217816,37.8775254],[127.7218253,37.8771738],[127.7219546,37.8768358],[127.7221647,37.8765243],[127.7224474,37.8762512],[127.7227919,37.8760272],[127.7231849,37.8758606],[127.7236114,37.8757581],[127.7240548,37.8757235],[127.7244983,37.8757581],[127.7249248,37.8758606],[127.7253178,37.8760272],[127.7256623,37.8762512],[127.725945,37.8765243],[127.7261551,37.8768358],[127.7262844,37.8771738],[127.7263281,37.8775254],[127.7262845,37.8778769],[127.7261551,37.8782149],[127.725945,37.8785265],[127.7256623,37.8787995]]]}"
153286,"2013098","4215010500","42150002","강원도 강릉시2","강원도 강릉시 임당동((강릉주유소앞교차로) 부근)",5,5,1,3,1,0,128.897433087268,37.7548721340427,"{""type"":""Polygon"",""coordinates"":[[[128.8990379,37.7561463],[128.898694,37.7563704],[128.8983016,37.7565369],[128.8978759,37.7566394],[128.8974331,37.7566741],[128.8969903,37.7566394],[128.8965646,37.7565369],[128.8961722,37.7563704],[128.8958283,37.7561463],[128.895546,37.7558732],[128.8953363,37.7555617],[128.8952072,37.7552237],[128.8951636,37.7548721],[128.8952072,37.7545206],[128.8953363,37.7541825],[128.8955461,37.753871],[128.8958283,37.753598],[128.8961722,37.7533739],[128.8965646,37.7532074],[128.8969903,37.7531048],[128.8974331,37.7530702],[128.8978758,37.7531048],[128.8983016,37.7532074],[128.8986939,37.7533739],[128.8990379,37.753598],[128.8993201,37.753871],[128.8995298,37.7541825],[128.899659,37.7545206],[128.8997026,37.7548721],[128.899659,37.7552237],[128.8995299,37.7555617],[128.8993202,37.7558732],[128.8990379,37.7561463]]]}"
153283,"2013098","4211011000","42110006","강원도 춘천시6","강원도 춘천시 운교동(팔호광장 부근)",6,6,0,3,3,0,127.734523568909,37.8769419833867,"{""type"":""Polygon"",""coordinates"":[[[127.736131,37.8782161],[127.7357866,37.8784402],[127.7353935,37.8786067],[127.7349671,37.8787093],[127.7345236,37.8787439],[127.7340801,37.8787093],[127.7336536,37.8786067],[127.7332606,37.8784402],[127.7329161,37.8782161],[127.7326334,37.877943],[127.7324233,37.8776315],[127.732294,37.8772935],[127.7322503,37.876942],[127.732294,37.8765904],[127.7324234,37.8762524],[127.7326334,37.8759409],[127.7329162,37.8756678],[127.7332606,37.8754438],[127.7336536,37.8752772],[127.7340801,37.8751747],[127.7345236,37.8751401],[127.7349671,37.8751747],[127.7353935,37.8752772],[127.7357865,37.8754438],[127.736131,37.8756678],[127.7364137,37.8759409],[127.7366238,37.8762524],[127.7367531,37.8765904],[127.7367968,37.876942],[127.7367532,37.8772935],[127.7366238,37.8776315],[127.7364137,37.877943],[127.736131,37.8782161]]]}"
139293,"2013098","4711311600","47113002","경상북도 포항시 북구2","경상북도 포항시 북구 죽도동((GM대우앞교차로) 부근)",4,4,0,3,1,0,129.37056070951,36.0335747218968,"{""type"":""Polygon"",""coordinates"":[[[129.3721299,36.0348492],[129.3717936,36.0350734],[129.37141,36.03524],[129.3709936,36.0353425],[129.3705607,36.0353772],[129.3701278,36.0353425],[129.3697115,36.03524],[129.3693278,36.0350734],[129.3689915,36.0348492],[129.3687155,36.0345761],[129.3685105,36.0342645],[129.3683842,36.0339263],[129.3683416,36.0335747],[129.3683842,36.0332231],[129.3685105,36.0328849],[129.3687156,36.0325733],[129.3689916,36.0323002],[129.3693279,36.032076],[129.3697115,36.0319095],[129.3701278,36.0318069],[129.3705607,36.0317723],[129.3709936,36.0318069],[129.3714099,36.0319095],[129.3717936,36.032076],[129.3721298,36.0323002],[129.3724058,36.0325733],[129.3726109,36.0328849],[129.3727372,36.0332231],[129.3727798,36.0335747],[129.3727372,36.0339263],[129.3726109,36.0342645],[129.3724059,36.0345761],[129.3721299,36.0348492]]]}"
153289,"2013098","4476025000","44760002","충청남도 부여군2","충청남도 부여군 부여읍(천안쌀상회 부근)",4,4,2,1,1,0,126.907682707792,36.2809925744486,"{""type"":""Polygon"",""coordinates"":[[[126.9092568,36.282267],[126.9089195,36.2824912],[126.9085346,36.2826578],[126.908117,36.2827603],[126.9076827,36.282795],[126.9072484,36.2827603],[126.9068308,36.2826578],[126.9064459,36.2824912],[126.9061086,36.282267],[126.9058317,36.2819939],[126.905626,36.2816823],[126.9054994,36.2813442],[126.9054566,36.2809926],[126.9054994,36.2806409],[126.9056261,36.2803028],[126.9058318,36.2799912],[126.9061086,36.2797181],[126.906446,36.2794939],[126.9068308,36.2793274],[126.9072484,36.2792248],[126.9076827,36.2791902],[126.908117,36.2792248],[126.9085346,36.2793274],[126.9089194,36.2794939],[126.9092568,36.2797181],[126.9095336,36.2799912],[126.9097393,36.2803028],[126.909866,36.2806409],[126.9099088,36.2809926],[126.9098661,36.2813442],[126.9097394,36.2816823],[126.9095337,36.2819939],[126.9092568,36.282267]]]}"
153290,"2013098","4511111100","45111005","전라북도 전주시 완산구5","전라북도 전주시 완산구 전동(청우한의원 부근)",7,7,0,4,3,0,127.147020481811,35.8126370202831,"{""type"":""Polygon"",""coordinates"":[[[127.1485853,35.8139116],[127.14825,35.8141358],[127.1478674,35.8143023],[127.1474522,35.8144049],[127.1470205,35.8144395],[127.1465887,35.8144049],[127.1461736,35.8143023],[127.145791,35.8141358],[127.1454557,35.8139116],[127.1451804,35.8136384],[127.144976,35.8133268],[127.14485,35.8129887],[127.1448075,35.812637],[127.14485,35.8122853],[127.144976,35.8119472],[127.1451805,35.8116356],[127.1454557,35.8113624],[127.145791,35.8111383],[127.1461736,35.8109717],[127.1465888,35.8108691],[127.1470205,35.8108345],[127.1474522,35.8108691],[127.1478673,35.8109717],[127.1482499,35.8111383],[127.1485853,35.8113624],[127.1488605,35.8116356],[127.149065,35.8119472],[127.1491909,35.8122853],[127.1492334,35.812637],[127.1491909,35.8129887],[127.149065,35.8133268],[127.1488605,35.8136384],[127.1485853,35.8139116]]]}"
196500,"2014105","4713010400","47130002","경상북도 경주시2","경상북도 경주시 성동동(고운방화장품 부근)",5,5,0,4,1,0,129.216801024749,35.8444479745953,"{""type"":""Polygon"",""coordinates"":[[[129.2183665,35.8457225],[129.218031,35.8459467],[129.2176482,35.8461133],[129.2172329,35.8462159],[129.216801,35.8462505],[129.2163691,35.8462159],[129.2159538,35.8461133],[129.2155711,35.8459467],[129.2152356,35.8457225],[129.2149603,35.8454494],[129.2147557,35.8451377],[129.2146297,35.8447996],[129.2145872,35.844448],[129.2146297,35.8440963],[129.2147557,35.8437582],[129.2149603,35.8434465],[129.2152356,35.8431734],[129.2155711,35.8429492],[129.2159538,35.8427827],[129.2163691,35.8426801],[129.216801,35.8426455],[129.2172329,35.8426801],[129.2176482,35.8427827],[129.2180309,35.8429492],[129.2183664,35.8431734],[129.2186417,35.8434465],[129.2188463,35.8437582],[129.2189723,35.8440963],[129.2190149,35.844448],[129.2189723,35.8447996],[129.2188464,35.8451377],[129.2186418,35.8454494],[129.2183665,35.8457225]]]}"
152013,"2013098","1150010300","11500001","서울특별시 강서구1","서울특별시 강서구 화곡동(홍익병원앞_등촌로_진입_1 부근)",3,3,0,1,2,0,126.863875204778,37.5306650640424,"{""type"":""Polygon"",""coordinates"":[[[126.8654752,37.5319393],[126.8651323,37.5321634],[126.8647411,37.5323299],[126.8643166,37.5324324],[126.8638752,37.5324671],[126.8634338,37.5324324],[126.8630093,37.5323299],[126.8626181,37.5321634],[126.8622752,37.5319393],[126.8619938,37.5316662],[126.8617847,37.5313546],[126.861656,37.5310166],[126.8616125,37.530665],[126.861656,37.5303135],[126.8617847,37.5299754],[126.8619938,37.5296639],[126.8622752,37.5293908],[126.8626181,37.5291667],[126.8630093,37.5290002],[126.8634338,37.5288977],[126.8638752,37.5288631],[126.8643166,37.5288977],[126.8647411,37.5290002],[126.8651323,37.5291667],[126.8654752,37.5293908],[126.8657566,37.5296639],[126.8659657,37.5299754],[126.8660944,37.5303135],[126.8661379,37.530665],[126.8660945,37.5310166],[126.8659657,37.5313546],[126.8657566,37.5316662],[126.8654752,37.5319393]]]}"
152015,"2013098","1150010300","11500006","서울특별시 강서구6","서울특별시 강서구 화곡동(청구빌라트 부근)",6,6,2,3,1,0,126.845804599004,37.5454783073789,"{""type"":""Polygon"",""coordinates"":[[[126.8474049,37.5467525],[126.847062,37.5469766],[126.8466707,37.5471431],[126.8462461,37.5472457],[126.8458046,37.5472803],[126.8453631,37.5472457],[126.8449385,37.5471431],[126.8445472,37.5469766],[126.8442043,37.5467525],[126.8439228,37.5464794],[126.8437137,37.5461679],[126.8435849,37.5458298],[126.8435414,37.5454783],[126.8435849,37.5451267],[126.8437137,37.5447887],[126.8439229,37.5444772],[126.8442043,37.5442041],[126.8445473,37.54398],[126.8449385,37.5438135],[126.8453631,37.5437109],[126.8458046,37.5436763],[126.8462461,37.5437109],[126.8466707,37.5438135],[126.8470619,37.54398],[126.8474049,37.5442041],[126.8476863,37.5444772],[126.8478955,37.5447887],[126.8480243,37.5451267],[126.8480678,37.5454783],[126.8480243,37.5458298],[126.8478955,37.5461679],[126.8476864,37.5464794],[126.8474049,37.5467525]]]}"
152016,"2013098","1154510300","11545003","서울특별시 금천구3","서울특별시 금천구 시흥동(시흥사거리 부근)",3,3,1,2,0,0,126.900242042737,37.4547200143181,"{""type"":""Polygon"",""coordinates"":[[[126.9018404,37.4559942],[126.9014979,37.4562183],[126.9011071,37.4563849],[126.900683,37.4564874],[126.900242,37.456522],[126.899801,37.4564874],[126.899377,37.4563849],[126.8989862,37.4562183],[126.8986437,37.4559942],[126.8983625,37.4557212],[126.8981537,37.4554096],[126.898025,37.4550716],[126.8979816,37.45472],[126.8980251,37.4543684],[126.8981537,37.4540304],[126.8983626,37.4537188],[126.8986437,37.4534458],[126.8989862,37.4532217],[126.899377,37.4530552],[126.8998011,37.4529526],[126.900242,37.452918],[126.900683,37.4529526],[126.9011071,37.4530552],[126.9014978,37.4532217],[126.9018404,37.4534458],[126.9021215,37.4537188],[126.9023304,37.4540304],[126.902459,37.4543684],[126.9025025,37.45472],[126.902459,37.4550716],[126.9023304,37.4554096],[126.9021215,37.4557212],[126.9018404,37.4559942]]]}"
152322,"2013098","1156013300","11560010","서울특별시 영등포구10","서울특별시 영등포구 대림동(대림역 부근)",5,5,0,4,1,0,126.897318352161,37.4929606347264,"{""type"":""Polygon"",""coordinates"":[[[126.8989176,37.4942348],[126.8985748,37.4944589],[126.8981838,37.4946255],[126.8977596,37.494728],[126.8973184,37.4947626],[126.8968771,37.494728],[126.8964529,37.4946255],[126.8960619,37.4944589],[126.8957191,37.4942348],[126.8954379,37.4939618],[126.8952289,37.4936502],[126.8951002,37.4933122],[126.8950568,37.4929606],[126.8951002,37.4926091],[126.8952289,37.492271],[126.8954379,37.4919595],[126.8957192,37.4916864],[126.8960619,37.4914623],[126.8964529,37.4912958],[126.8968772,37.4911932],[126.8973184,37.4911586],[126.8977596,37.4911932],[126.8981838,37.4912958],[126.8985748,37.4914623],[126.8989175,37.4916864],[126.8991988,37.4919595],[126.8994078,37.492271],[126.8995365,37.4926091],[126.8995799,37.4929606],[126.8995365,37.4933122],[126.8994078,37.4936502],[126.8991988,37.4939618],[126.8989176,37.4942348]]]}"
152324,"2013098","1162010300","11620001","서울특별시 관악구1","서울특별시 관악구 남현동(연송빌딩 부근)",3,3,0,2,0,1,126.980740481389,37.4759123054095,"{""type"":""Polygon"",""coordinates"":[[[126.9823393,37.4771865],[126.9819967,37.4774106],[126.9816058,37.4775772],[126.9811816,37.4776797],[126.9807405,37.4777143],[126.9802994,37.4776797],[126.9798752,37.4775772],[126.9794843,37.4774106],[126.9791416,37.4771865],[126.9788604,37.4769134],[126.9786515,37.4766019],[126.9785229,37.4762638],[126.9784794,37.4759123],[126.9785229,37.4755607],[126.9786515,37.4752227],[126.9788605,37.4749111],[126.9791417,37.4746381],[126.9794843,37.474414],[126.9798752,37.4742475],[126.9802994,37.4741449],[126.9807405,37.4741103],[126.9811816,37.4741449],[126.9816057,37.4742475],[126.9819966,37.474414],[126.9823393,37.4746381],[126.9826205,37.4749111],[126.9828294,37.4752227],[126.9829581,37.4755607],[126.9830015,37.4759123],[126.9829581,37.4762638],[126.9828295,37.4766019],[126.9826205,37.4769134],[126.9823393,37.4771865]]]}"
152667,"2013098","2817010500","28170005","인천광역시 남구5","인천광역시 남구 도화동(도화IC남측(장천사거리) 부근)",5,5,0,4,0,1,126.673593014807,37.4601676504176,"{""type"":""Polygon"",""coordinates"":[[[126.6751915,37.4614419],[126.674849,37.461666],[126.6744581,37.4618325],[126.674034,37.461935],[126.673593,37.4619697],[126.673152,37.461935],[126.6727279,37.4618325],[126.6723371,37.461666],[126.6719945,37.4614419],[126.6717134,37.4611688],[126.6715045,37.4608572],[126.6713758,37.4605192],[126.6713324,37.4601676],[126.6713759,37.4598161],[126.6715045,37.459478],[126.6717134,37.4591665],[126.6719946,37.4588934],[126.6723371,37.4586693],[126.6727279,37.4585028],[126.673152,37.4584003],[126.673593,37.4583656],[126.674034,37.4584003],[126.6744581,37.4585028],[126.6748489,37.4586693],[126.6751915,37.4588934],[126.6754726,37.4591665],[126.6756815,37.459478],[126.6758102,37.4598161],[126.6758536,37.4601676],[126.6758102,37.4605192],[126.6756815,37.4608572],[126.6754727,37.4611688],[126.6751915,37.4614419]]]}"
152666,"2013098","2817010600","28170002","인천광역시 남구2","인천광역시 남구 주안동(진흥사거리 부근)",3,3,0,1,2,0,126.679623309069,37.4480748823509,"{""type"":""Polygon"",""coordinates"":[[[126.6812216,37.4493491],[126.680879,37.4495732],[126.6804883,37.4497397],[126.6800643,37.4498423],[126.6796233,37.4498769],[126.6791824,37.4498423],[126.6787583,37.4497397],[126.6783676,37.4495732],[126.6780251,37.4493491],[126.677744,37.449076],[126.6775351,37.4487645],[126.6774065,37.4484264],[126.6773631,37.4480749],[126.6774065,37.4477233],[126.6775351,37.4473853],[126.677744,37.4470737],[126.6780251,37.4468006],[126.6783676,37.4465765],[126.6787584,37.44641],[126.6791824,37.4463075],[126.6796233,37.4462729],[126.6800642,37.4463075],[126.6804882,37.44641],[126.680879,37.4465765],[126.6812215,37.4468006],[126.6815026,37.4470737],[126.6817115,37.4473853],[126.6818401,37.4477233],[126.6818835,37.4480749],[126.6818401,37.4484264],[126.6817115,37.4487645],[126.6815026,37.449076],[126.6812216,37.4493491]]]}"
195863,"2014105","4211011900","42110005","강원도 춘천시5","강원도 춘천시 사농동(위도마트 부근)",3,3,1,2,0,0,127.721156740292,37.9242694670631,"{""type"":""Polygon"",""coordinates"":[[[127.7227652,37.9255436],[127.7224205,37.9257677],[127.7220273,37.9259342],[127.7216005,37.9260367],[127.7211567,37.9260713],[127.720713,37.9260367],[127.7202862,37.9259342],[127.7198929,37.9257677],[127.7195482,37.9255436],[127.7192653,37.9252705],[127.7190551,37.924959],[127.7189257,37.924621],[127.718882,37.9242694],[127.7189257,37.9239179],[127.7190552,37.9235799],[127.7192654,37.9232684],[127.7195483,37.9229953],[127.719893,37.9227712],[127.7202863,37.9226047],[127.720713,37.9225022],[127.7211567,37.9224676],[127.7216005,37.9225022],[127.7220272,37.9226047],[127.7224205,37.9227712],[127.7227652,37.9229953],[127.7230481,37.9232684],[127.7232583,37.9235799],[127.7233877,37.9239179],[127.7234315,37.9242694],[127.7233878,37.924621],[127.7232583,37.924959],[127.7230481,37.9252705],[127.7227652,37.9255436]]]}"
195864,"2014105","4213010800","42130002","강원도 원주시2","강원도 원주시 일산동(지하상가사거리 부근)",5,5,0,4,0,1,127.947479268455,37.3513488752513,"{""type"":""Polygon"",""coordinates"":[[[127.9490755,37.3526231],[127.9487334,37.3528472],[127.9483431,37.3530138],[127.9479197,37.3531163],[127.9474793,37.3531509],[127.9470389,37.3531163],[127.9466154,37.3530138],[127.9462251,37.3528472],[127.9458831,37.3526231],[127.9456023,37.35235],[127.9453938,37.3520385],[127.9452653,37.3517004],[127.9452219,37.3513489],[127.9452653,37.3509973],[127.9453938,37.3506592],[127.9456024,37.3503477],[127.9458831,37.3500746],[127.9462252,37.3498505],[127.9466154,37.349684],[127.9470389,37.3495814],[127.9474793,37.3495468],[127.9479196,37.3495814],[127.9483431,37.349684],[127.9487333,37.3498505],[127.9490754,37.3500746],[127.9493561,37.3503477],[127.9495647,37.3506592],[127.9496932,37.3509973],[127.9497366,37.3513489],[127.9496932,37.3517004],[127.9495648,37.3520385],[127.9493562,37.35235],[127.9490755,37.3526231]]]}"
139266,"2013098","4373025036","43730001","충청북도 옥천군1","충청북도 옥천군 옥천읍(옥천입시학원 부근)",3,3,0,3,0,0,127.569859002692,36.3024123904204,"{""type"":""Polygon"",""coordinates"":[[[127.5714336,36.3036869],[127.5710961,36.303911],[127.5707111,36.3040776],[127.5702934,36.3041801],[127.569859,36.3042148],[127.5694246,36.3041801],[127.5690069,36.3040776],[127.5686219,36.303911],[127.5682844,36.3036869],[127.5680075,36.3034137],[127.5678018,36.3031021],[127.5676751,36.302764],[127.5676323,36.3024124],[127.5676751,36.3020607],[127.5678018,36.3017226],[127.5680076,36.301411],[127.5682845,36.3011379],[127.5686219,36.3009138],[127.5690069,36.3007472],[127.5694246,36.3006446],[127.569859,36.30061],[127.5702934,36.3006446],[127.5707111,36.3007472],[127.5710961,36.3009138],[127.5714335,36.3011379],[127.5717104,36.301411],[127.5719162,36.3017226],[127.5720429,36.3020607],[127.5720857,36.3024124],[127.5720429,36.302764],[127.5719162,36.3031021],[127.5717105,36.3034137],[127.5714336,36.3036869]]]}"
152326,"2013098","1165010100","11650001","서울특별시 서초구1","서울특별시 서초구 방배동(삼산빌딩 부근)",4,4,1,2,1,0,126.98169750034,37.4801521484038,"{""type"":""Polygon"",""coordinates"":[[[126.9832964,37.4814264],[126.9829538,37.4816505],[126.9825628,37.481817],[126.9821386,37.4819195],[126.9816975,37.4819542],[126.9812564,37.4819195],[126.9808322,37.481817],[126.9804412,37.4816505],[126.9800986,37.4814264],[126.9798174,37.4811533],[126.9796084,37.4808417],[126.9794797,37.4805037],[126.9794363,37.4801521],[126.9794798,37.4798006],[126.9796084,37.4794625],[126.9798174,37.479151],[126.9800986,37.4788779],[126.9804413,37.4786538],[126.9808322,37.4784873],[126.9812564,37.4783848],[126.9816975,37.4783501],[126.9821386,37.4783848],[126.9825628,37.4784873],[126.9829537,37.4786538],[126.9832964,37.4788779],[126.9835776,37.479151],[126.9837866,37.4794625],[126.9839152,37.4798006],[126.9839587,37.4801521],[126.9839153,37.4805037],[126.9837866,37.4808417],[126.9835776,37.4811533],[126.9832964,37.4814264]]]}"
152328,"2013098","2614012000","26140001","부산광역시 서구1","부산광역시 서구 충무동1가(충무교차로 부근)",5,5,0,4,1,0,129.024285704823,35.0947954885219,"{""type"":""Polygon"",""coordinates"":[[[129.0258367,35.0960702],[129.0255043,35.0962944],[129.0251251,35.096461],[129.0247136,35.0965636],[129.0242857,35.0965982],[129.0238578,35.0965636],[129.0234463,35.096461],[129.0230671,35.0962944],[129.0227347,35.0960702],[129.0224619,35.095797],[129.0222593,35.0954853],[129.0221344,35.0951472],[129.0220923,35.0947955],[129.0221345,35.0944438],[129.0222593,35.0941056],[129.022462,35.0937939],[129.0227348,35.0935207],[129.0230671,35.0932966],[129.0234463,35.09313],[129.0238578,35.0930274],[129.0242857,35.0929927],[129.0247136,35.0930274],[129.0251251,35.09313],[129.0255043,35.0932966],[129.0258366,35.0935207],[129.0261094,35.0937939],[129.0263121,35.0941056],[129.0264369,35.0944438],[129.0264791,35.0947955],[129.026437,35.0951472],[129.0263122,35.0954853],[129.0261095,35.095797],[129.0258367,35.0960702]]]}"
152329,"2013098","2620010800","26200002","부산광역시 영도구2","부산광역시 영도구 영선동1가(봉래교차로 부근)",3,3,1,2,0,0,129.044562481574,35.0923649573778,"{""type"":""Polygon"",""coordinates"":[[[129.0461134,35.0936397],[129.0457811,35.0938639],[129.0454019,35.0940305],[129.0449904,35.0941331],[129.0445625,35.0941677],[129.0441346,35.0941331],[129.0437231,35.0940305],[129.0433439,35.0938639],[129.0430115,35.0936397],[129.0427388,35.0933665],[129.0425361,35.0930548],[129.0424113,35.0927166],[129.0423691,35.0923649],[129.0424113,35.0920132],[129.0425361,35.0916751],[129.0427388,35.0913634],[129.0430116,35.0910902],[129.043344,35.090866],[129.0437231,35.0906994],[129.0441346,35.0905969],[129.0445625,35.0905622],[129.0449904,35.0905969],[129.0454018,35.0906994],[129.045781,35.090866],[129.0461134,35.0910902],[129.0463861,35.0913634],[129.0465888,35.0916751],[129.0467137,35.0920132],[129.0467558,35.0923649],[129.0467137,35.0927166],[129.0465889,35.0930548],[129.0463862,35.0933665],[129.0461134,35.0936397]]]}"
152331,"2013098","2626010900","26260006","부산광역시 동래구6","부산광역시 동래구 사직동(사직삼거리 부근)",6,6,0,3,3,0,129.06425113948,35.1991584853767,"{""type"":""Polygon"",""coordinates"":[[[129.0658041,35.2004332],[129.0654713,35.2006574],[129.0650916,35.200824],[129.0646796,35.2009266],[129.0642511,35.2009612],[129.0638227,35.2009266],[129.0634107,35.200824],[129.063031,35.2006574],[129.0626982,35.2004332],[129.062425,35.20016],[129.0622221,35.1998483],[129.0620971,35.1995102],[129.0620549,35.1991585],[129.0620971,35.1988068],[129.0622221,35.1984686],[129.0624251,35.1981569],[129.0626982,35.1978838],[129.063031,35.1976596],[129.0634107,35.197493],[129.0638227,35.1973904],[129.0642511,35.1973558],[129.0646796,35.1973904],[129.0650916,35.197493],[129.0654713,35.1976596],[129.0658041,35.1978838],[129.0660772,35.1981569],[129.0662801,35.1984686],[129.0664051,35.1988068],[129.0664473,35.1991585],[129.0664051,35.1995102],[129.0662802,35.1998483],[129.0660772,35.20016],[129.0658041,35.2004332]]]}"
152334,"2013098","2635010500","26350003","부산광역시 해운대구3","부산광역시 해운대구 우동(킹콩노래방 부근)",6,6,0,4,2,0,129.160605325476,35.1629939714955,"{""type"":""Polygon"",""coordinates"":[[[129.1621576,35.1642687],[129.161825,35.1644929],[129.1614454,35.1646595],[129.1610336,35.1647621],[129.1606053,35.1647967],[129.160177,35.1647621],[129.1597652,35.1646595],[129.1593857,35.1644929],[129.159053,35.1642687],[129.15878,35.1639955],[129.1585772,35.1636838],[129.1584523,35.1633456],[129.1584101,35.162994],[129.1584523,35.1626423],[129.1585772,35.1623041],[129.1587801,35.1619924],[129.1590531,35.1617192],[129.1593857,35.1614951],[129.1597653,35.1613285],[129.1601771,35.1612259],[129.1606053,35.1611913],[129.1610336,35.1612259],[129.1614454,35.1613285],[129.1618249,35.1614951],[129.1621576,35.1617192],[129.1624306,35.1619924],[129.1626334,35.1623041],[129.1627584,35.1626423],[129.1628006,35.162994],[129.1627584,35.1633456],[129.1626335,35.1636838],[129.1624306,35.1639955],[129.1621576,35.1642687]]]}"
