다발지식별자,다발지그룹식별자,법정동코드,스팟코드,관할경찰서,다발지명,발생건수,사상자수,사망자수,중상자수,경상자수,부상신고자수,경도,위도,다발지역폴리곤
6107943,2016040,4311410200,43114001,충청북도 청주시 청원구1,충청북도 청주시 청원구 내덕동(내덕초교 부근),2,2,0,1,1,0,127.4948754,36.65756471,"{ ""type"": ""Polygon"", ""coordinates"": [ [ [ 127.04020304355812, 37.637596242829154 ], [ 127.04019538549451, 37.637439099826324 ], [ 127.04017053562805, 37.637283084990337 ], [ 127.04012868055877, 37.637129386100469 ], [ 127.04007013960288, 37.636979172518231 ], [ 127.03999535916093, 37.636833588856703 ], [ 127.03990490939749, 37.636693741448425 ], [ 127.03979947632118, 37.636560695611649 ], [ 127.03967986412133, 37.636435463943322 ], [ 127.03954698160993, 37.636318999056982 ], [ 127.03940184226508, 37.636212186373825 ], [ 127.03924554838544, 37.636115840457052 ], [ 127.03907929116295, 37.636030693296433 ], [ 127.03890433595544, 37.635957393351028 ], [ 127.0387220121269, 37.635896499201564 ], [ 127.03853370969435, 37.635848472328028 ], [ 127.03834086004663, 37.635813679739499 ], [ 127.03814493146444, 37.635792385845455 ], [ 127.03794741551798, 37.635784753304634 ], [ 127.03774981349858, 37.635790838465773 ], [ 127.03755363072227, 37.635810596753323 ], [ 127.03736035956706, 37.635843877193089 ], [ 127.03717147151532, 37.63589042688713 ], [ 127.03698840242946, 37.635949890054142 ], [ 127.03681254797154, 37.63602181612265 ], [ 127.03664524435568, 37.636105656950306 ], [ 127.0364877649057, 37.636200774019763 ], [ 127.03634130981747, 37.636306444706385 ], [ 127.03620699255379, 37.63642186312466 ], [ 127.03608583410535, 37.6365461518213 ], [ 127.03597875956781, 37.636678365365675 ], [ 127.03588658109541, 37.636817497491791 ], [ 127.03581000125439, 37.63696248832079 ], [ 127.035749603881, 37.637112236041013 ], [ 127.03570584726137, 37.637265599584019 ], [ 127.03567906517745, 37.637421412147809 ], [ 127.03566946119716, 37.637578487483054 ], [ 127.03567710973083, 37.637735631614127 ], [ 127.03570195146551, 37.637891647327749 ], [ 127.03574379781031, 37.63804534771058 ], [ 127.03580232971963, 37.63819556245442 ], [ 127.03587710328927, 37.638341148694884 ], [ 127.03596754856893, 37.638480999119729 ], [ 127.03607297632053, 37.638614048305897 ], [ 127.03619258701571, 37.638739283572306 ], [ 127.03632546738343, 37.638855753079746 ], [ 127.03647060739304, 37.63896256860324 ], [ 127.03662690357577, 37.639058918165453 ], [ 127.0367931646752, 37.639144068764473 ], [ 127.03696812521575, 37.639217371836786 ], [ 127.03715045566584, 37.639278269608006 ], [ 127.03733876582375, 37.639326297811472 ], [ 127.03753162404938, 37.639361092074317 ], [ 127.03772756180697, 37.639382387034857 ], [ 127.03792508837535, 37.639390020907676 ], [ 127.03812269879128, 37.639383934613875 ], [ 127.03831889083276, 37.639364175453096 ], [ 127.03851217071248, 37.639330893520373 ], [ 127.03870106667735, 37.639284342660318 ], [ 127.03888414264118, 37.639224876013024 ], [ 127.03906000271623, 37.639152946932384 ], [ 127.03922731052339, 37.639069102750895 ], [ 127.03938479261147, 37.638973982087791 ], [ 127.03953124869884, 37.63886830857826 ], [ 127.0396655664423, 37.638752885521455 ], [ 127.03978672145431, 37.638628593174928 ], [ 127.03989379324824, 37.63849637619662 ], [ 127.0399859652542, 37.638357240939158 ], [ 127.04006253846813, 37.638212247389738 ], [ 127.04012292924955, 37.638062498343999 ], [ 127.04016667729127, 37.637909133126676 ], [ 127.04019344906634, 37.637753319491978 ], [ 127.04020304355812, 37.637596242829154 ] ] ] }"
6107961,2016040,4413310700,44133001,충청남도 천안시 서북구1,충청남도 천안시 서북구 쌍용동(천안쌍용초교 부근),3,3,0,3,0,0,127.123596,36.80121567,"{ ""type"": ""Polygon"", ""coordinates"": [ [ [ 127.03773356904941, 37.647986085589054 ], [ 127.03772591647957, 37.647828943635574 ], [ 127.0377010674099, 37.647672929462118 ], [ 127.037659211826, 37.647519230863033 ], [ 127.03760066904253, 37.647369018105806 ], [ 127.03752588436025, 37.647223434003934 ], [ 127.03743542684565, 37.647083585797105 ], [ 127.03732998369955, 37.646950538820853 ], [ 127.03721036032165, 37.646825305692133 ], [ 127.03707746448949, 37.646708838136711 ], [ 127.03693230977474, 37.646602024300087 ], [ 127.03677599862363, 37.646505675162665 ], [ 127.03660972235156, 37.646420525442736 ], [ 127.03643474647558, 37.646347222724408 ], [ 127.03625240166434, 37.646286324719448 ], [ 127.03606407470041, 37.646238294726643 ], [ 127.03587120170428, 37.646203498000716 ], [ 127.03567524774547, 37.64618219987068 ], [ 127.03547770572948, 37.646174563032019 ], [ 127.03528007715438, 37.646180643866167 ], [ 127.03508386754712, 37.646200397830569 ], [ 127.03489057063184, 37.646233673988391 ], [ 127.03470165470937, 37.646280218559646 ], [ 127.03451856037688, 37.646339677615693 ], [ 127.03434268011674, 37.646411598800377 ], [ 127.03417535147567, 37.646495434907465 ], [ 127.03401784797106, 37.646590548350019 ], [ 127.03387137000743, 37.646696213827163 ], [ 127.03373703007431, 37.646811629080098 ], [ 127.03361585275216, 37.646935913989161 ], [ 127.0335087576247, 37.647068124024663 ], [ 127.03341656266153, 37.647207252962843 ], [ 127.03333996829627, 37.647352240933365 ], [ 127.03327955735654, 37.647501985233703 ], [ 127.03323578935394, 37.647655346614833 ], [ 127.03320899816286, 37.647811157383067 ], [ 127.03319938855415, 37.647968231300347 ], [ 127.03320703158916, 37.648125374381621 ], [ 127.03323187139445, 37.648281388526819 ], [ 127.03327371824912, 37.648435088618953 ], [ 127.03333225310939, 37.648585303443852 ], [ 127.03340703091527, 37.648730890125208 ], [ 127.03349748280911, 37.648870741344979 ], [ 127.03360292176103, 37.649003791676101 ], [ 127.03372254249867, 37.649129028399592 ], [ 127.0338554373247, 37.649245499680553 ], [ 127.03400059269245, 37.64935231816154 ], [ 127.03415690615253, 37.649448670044528 ], [ 127.03432318630266, 37.649533823204287 ], [ 127.03449816751359, 37.64960712905097 ], [ 127.03468051894893, 37.649668030678967 ], [ 127.03486885363604, 37.649716062904297 ], [ 127.03506173521956, 37.649750860404282 ], [ 127.03525769835814, 37.649772159601682 ], [ 127.03545525100085, 37.649779797773022 ], [ 127.03565288797718, 37.649773715806617 ], [ 127.03584910685449, 37.649753960969178 ], [ 127.03604241249334, 37.649720684219638 ], [ 127.03623133633904, 37.649674137580675 ], [ 127.03641443755355, 37.649614675043843 ], [ 127.03659032343438, 37.649542750846209 ], [ 127.03675765626966, 37.649458911384315 ], [ 127.03691516240897, 37.64936379524827 ], [ 127.03706164138428, 37.649258125144293 ], [ 127.03719598065881, 37.649142706148282 ], [ 127.03731715567763, 37.649018417592394 ], [ 127.03742424692705, 37.648886204116984 ], [ 127.03751643655521, 37.648747072050462 ], [ 127.03759302429071, 37.648602081358192 ], [ 127.03765342750735, 37.648452334825386 ], [ 127.03769718692813, 37.64829897176886 ], [ 127.03772396893386, 37.64814316083455 ], [ 127.03773356904941, 37.647986085589054 ] ] ] }"
6138869,2016040,4471025026,44710001,충청남도 금산군1,충청남도 금산군 금산읍(금산중앙초교 부근),2,2,0,1,1,0,127.4881261,36.10198671,"{ ""type"": ""Polygon"", ""coordinates"": [ [ [ 129.10601886012492, 35.191561439362268 ], [ 129.10600168641048, 35.191325929640307 ], [ 129.10595957415555, 35.191092543968935 ], [ 129.10589284412021, 35.19086306051998 ], [ 129.10580200529901, 35.190639224300526 ], [ 129.10568774705061, 35.19042273824298 ], [ 129.10555094105666, 35.190215251460323 ], [ 129.10539262780338, 35.190018342297762 ], [ 129.10521401199028, 35.189833508478728 ], [ 129.10501645356601, 35.189662158211071 ], [ 129.10480145642751, 35.189505594111303 ], [ 129.1045706551381, 35.189365007974516 ], [ 129.10432580812758, 35.189241470048664 ], [ 129.10406877775452, 35.189135920285935 ], [ 129.10380151918841, 35.189049161280344 ], [ 129.10352606826635, 35.188981854824753 ], [ 129.10324452042508, 35.188934511373034 ], [ 129.10295901646998, 35.188907492033486 ], [ 129.10267173147895, 35.188901002405828 ], [ 129.10238485063738, 35.188915092000158 ], [ 129.10210055605324, 35.188949653510015 ], [ 129.10182101360709, 35.189004423887447 ], [ 129.10154834882238, 35.189078985562915 ], [ 129.10128463601674, 35.189172772898374 ], [ 129.10103188399944, 35.189285070571174 ], [ 129.10079201542754, 35.189415024663717 ], [ 129.10056685480328, 35.18956164642578 ], [ 129.10035811763871, 35.189723819627432 ], [ 129.10016739087047, 35.189900309830541 ], [ 129.0999961264844, 35.190089775289053 ], [ 129.0998456284444, 35.190290772527817 ], [ 129.0997170420282, 35.190501772709297 ], [ 129.09961134521603, 35.190721170760206 ], [ 129.09952934448822, 35.190947295342177 ], [ 129.09947166197858, 35.191178426149463 ], [ 129.09943873789311, 35.191412805596094 ], [ 129.09943082299313, 35.191648647929952 ], [ 129.09944797787776, 35.191884159076658 ], [ 129.09949007208988, 35.19211754747046 ], [ 129.09955678541783, 35.192347034856851 ], [ 129.09964760937459, 35.192570876109045 ], [ 129.09976185505306, 35.192787368141829 ], [ 129.09989865115369, 35.192994861660559 ], [ 129.10005695749086, 35.193191778115441 ], [ 129.10023556957503, 35.193376619561391 ], [ 129.10043312757108, 35.193547977558858 ], [ 129.10064812759481, 35.193704549256474 ], [ 129.10087893499551, 35.193845142628284 ], [ 129.10112379115748, 35.193968687206507 ], [ 129.10138083344421, 35.194074242836784 ], [ 129.10164810632423, 35.194161006746882 ], [ 129.10192357352543, 35.194228316994874 ], [ 129.10220513911642, 35.194275663011659 ], [ 129.10249066175265, 35.194302683611028 ], [ 129.10277796578848, 35.194309173154956 ], [ 129.10306486545988, 35.194295082135902 ], [ 129.10334917808683, 35.194260517903601 ], [ 129.10362873724037, 35.194205743588768 ], [ 129.10390141688953, 35.194131176880518 ], [ 129.10416514226506, 35.194037383569835 ], [ 129.10441790417565, 35.193925079160969 ], [ 129.10465777966371, 35.193795117776126 ], [ 129.10488294401688, 35.193648488387119 ], [ 129.10509168160976, 35.193486307455672 ], [ 129.10528240549269, 35.193309809654714 ], [ 129.10545366376749, 35.193120336961194 ], [ 129.10560415265599, 35.192919333070044 ], [ 129.10573272715857, 35.192708327021009 ], [ 129.1058384096568, 35.192488924065572 ], [ 129.10592039410548, 35.192262795691242 ], [ 129.10597805886542, 35.192031662318854 ], [ 129.10601096426973, 35.191797281612409 ], [ 129.10601886012492, 35.191561439362268 ] ] ] }"
6107939,2016040,4514012300,45140001,전라북도 익산시1,전라북도 익산시 어양동(익산어양초교 부근),3,4,0,0,4,0,126.9826603,35.96226714,"{ ""type"": ""Polygon"", ""coordinates"": [ [ [ 127.13267062700254, 35.787944304228731 ], [ 127.13266292815142, 35.787787118352234 ], [ 127.13263844622908, 35.787631076748291 ], [ 127.13259736508893, 35.787477367402943 ], [ 127.1325399981276, 35.787327160659103 ], [ 127.13246678390537, 35.787181598384329 ], [ 127.13237827730698, 35.787041790338293 ], [ 127.13227515292934, 35.786908798856494 ], [ 127.132158196235, 35.786783637021287 ], [ 127.13202829696959, 35.786667256020451 ], [ 127.13188644252976, 35.786560543325045 ], [ 127.13173371470124, 35.786464310058314 ], [ 127.13157127418008, 35.786379288244959 ], [ 127.13140035838553, 35.786306125396152 ], [ 127.13122226599482, 35.786245379053817 ], [ 127.13103835476562, 35.786197509572318 ], [ 127.13085002271499, 35.786162882766597 ], [ 127.13065870372967, 35.786141762686732 ], [ 127.13046585430763, 35.786134307971324 ], [ 127.13027294136496, 35.786140577220316 ], [ 127.13008143231814, 35.786160520849961 ], [ 127.12989278509158, 35.786193989176667 ], [ 127.12970843597442, 35.786240726969545 ], [ 127.12952978632873, 35.78630037701533 ], [ 127.12935819813322, 35.786372487316825 ], [ 127.12919497518718, 35.786456508329096 ], [ 127.1290413608663, 35.786551800164219 ], [ 127.12889852260753, 35.786657637951883 ], [ 127.12876754967198, 35.786773217240722 ], [ 127.12864943764114, 35.786897656653856 ], [ 127.12854508503828, 35.787030010499599 ], [ 127.12845528667988, 35.787169270552724 ], [ 127.12838072697606, 35.787314378655111 ], [ 127.12832197106781, 35.787464228490244 ], [ 127.12827946807248, 35.787617680919816 ], [ 127.1282535422117, 35.787773567561864 ], [ 127.12824438833128, 35.787930701595656 ], [ 127.12825207849083, 35.788087887699554 ], [ 127.12827655196308, 35.788243930134449 ], [ 127.12831762515152, 35.78839764088918 ], [ 127.12837498490103, 35.788547849577952 ], [ 127.12844819287044, 35.788693414274029 ], [ 127.12853669436511, 35.788833225144295 ], [ 127.12863981494314, 35.788966219767403 ], [ 127.12875676925741, 35.789091384965523 ], [ 127.12888666763456, 35.789207769448673 ], [ 127.12902852270511, 35.789314485640091 ], [ 127.129181252664, 35.789410722310173 ], [ 127.12934369675048, 35.789495747330911 ], [ 127.12951461743698, 35.789568913093625 ], [ 127.12969271589773, 35.789629661967872 ], [ 127.12987663419044, 35.789677533522358 ], [ 127.13006497408774, 35.789712160977544 ], [ 127.13025630145205, 35.789733282941036 ], [ 127.13044915954313, 35.78974073803959 ], [ 127.1306420811774, 35.789734468563211 ], [ 127.13083359867845, 35.789714523200971 ], [ 127.13102225385259, 35.789681054366511 ], [ 127.13120661018156, 35.789634314628742 ], [ 127.13138526608007, 35.789574662161598 ], [ 127.13155685937932, 35.789502549035873 ], [ 127.13172008612499, 35.789418524882308 ], [ 127.13187370282593, 35.789323229684307 ], [ 127.13201654197292, 35.789217388414258 ], [ 127.13214751427775, 35.789101805629471 ], [ 127.13226562417823, 35.78897736281295 ], [ 127.13236997321575, 35.788845005759832 ], [ 127.1324597666822, 35.788705742792786 ], [ 127.13253432031598, 35.788560632158521 ], [ 127.13259306916073, 35.788410780250381 ], [ 127.13263556431357, 35.788257326269722 ], [ 127.13266148179117, 35.78810143864569 ], [ 127.13267062700254, 35.787944304228731 ] ] ] }"
6107942,2016040,4571025328,45710001,전라북도 완주군1,전라북도 완주군 봉동읍(봉동초교 부근),2,2,0,0,2,0,127.1639864,35.937604,"{ ""type"": ""Polygon"", ""coordinates"": [ [ [ 129.37253535141502, 36.033514375542971 ], [ 129.37252318848059, 36.033357433759505 ], [ 129.37249423193452, 36.033201949610572 ], [ 129.3724487019206, 36.033049107741789 ], [ 129.37238694568677, 36.032900070975352 ], [ 129.37230943184284, 36.032755972287504 ], [ 129.37221675133878, 36.0326179093856 ], [ 129.37210960941925, 36.032486933116267 ], [ 129.37198882210143, 36.032364039408613 ], [ 129.37185530719162, 36.032250164908952 ], [ 129.37171008176733, 36.03214617440134 ], [ 129.37155425219257, 36.032052860965095 ], [ 129.37138900272589, 36.031970933533998 ], [ 129.37121559106291, 36.031901016065952 ], [ 129.37103533707338, 36.031843640508491 ], [ 129.37084961386492, 36.031799244235351 ], [ 129.37065983210474, 36.03176816398198 ], [ 129.37046743893518, 36.031750636764706 ], [ 129.37027389679221, 36.031746795704677 ], [ 129.37008067899288, 36.031756670998398 ], [ 129.36988925634125, 36.031780186521033 ], [ 129.3697010850141, 36.031817163620858 ], [ 129.36951759655875, 36.031867320373387 ], [ 129.36934018912771, 36.03193027622455 ], [ 129.36917021081956, 36.032005551348036 ], [ 129.36900895650231, 36.032092573003922 ], [ 129.36885765234766, 36.032190678482621 ], [ 129.3687174515652, 36.03229912238168 ], [ 129.36858941889301, 36.032417077747397 ], [ 129.36847453089555, 36.032543648688893 ], [ 129.36837366043167, 36.032677870618642 ], [ 129.36828757584183, 36.032818722883967 ], [ 129.36821693217763, 36.032965133409462 ], [ 129.36816226695328, 36.033115986875117 ], [ 129.36812399709112, 36.033270136481605 ], [ 129.36810241349923, 36.033426409442612 ], [ 129.36809768125929, 36.033583615094393 ], [ 129.36810983435245, 36.033740556696337 ], [ 129.36813878256757, 36.033896042140604 ], [ 129.36818430488339, 36.034048885858432 ], [ 129.36824605539528, 36.034197924954128 ], [ 129.36832356348211, 36.034342026414748 ], [ 129.36841623947822, 36.034480092431387 ], [ 129.368523378276, 36.034611072062809 ], [ 129.36864416395309, 36.034733969277681 ], [ 129.36877767875308, 36.034847847323213 ], [ 129.36892290449231, 36.034951841324862 ], [ 129.36907873809179, 36.035045158045733 ], [ 129.36924399187609, 36.035127088503678 ], [ 129.36941740912792, 36.035197008631528 ], [ 129.36959766869816, 36.035254386418188 ], [ 129.36978340062561, 36.035298785271927 ], [ 129.36997318953217, 36.035329866672768 ], [ 129.37016559137413, 36.035347394419233 ], [ 129.37035914232138, 36.035351234490264 ], [ 129.37055236885257, 36.035341359395368 ], [ 129.37074379983511, 36.035317842577378 ], [ 129.37093197996981, 36.035280863611206 ], [ 129.37111547412579, 36.035230703628322 ], [ 129.37129288842334, 36.035167744987099 ], [ 129.3714628712394, 36.03509246674885 ], [ 129.37162412867841, 36.03500544173091 ], [ 129.37177543336441, 36.03490733276228 ], [ 129.37191563536609, 36.034798885300063 ], [ 129.37204366661396, 36.034680926457604 ], [ 129.37215855169609, 36.034554352214172 ], [ 129.37225941784234, 36.034420127257562 ], [ 129.37234549684334, 36.034279272332455 ], [ 129.37241613381735, 36.034132859595054 ], [ 129.3724707903441, 36.033982004449882 ], [ 129.37250905195049, 36.033827853713234 ], [ 129.37253062686989, 36.033671580223057 ], [ 129.37253535141502, 36.033514375542971 ] ] ] }"
6107929,2016040,4615031023,46150001,전라남도 순천시1,전라남도 순천시 해룡면(동명초교 부근),2,2,0,2,0,0,127.5281242,34.94810074,"{ ""type"": ""Polygon"", ""coordinates"": [ [ [ 127.13428428938562, 35.795612991857261 ], [ 127.13427658674986, 35.795455806261515 ], [ 127.13425209945055, 35.795299765152762 ], [ 127.13421101138175, 35.795146056513268 ], [ 127.13415363599302, 35.794995850680571 ], [ 127.13408041190885, 35.79485028951526 ], [ 127.13399189408899, 35.794710482768593 ], [ 127.1338887572157, 35.79457749276613 ], [ 127.13377178684682, 35.79445233257897 ], [ 127.13364187283194, 35.794335953382344 ], [ 127.13350000267987, 35.79422924263357 ], [ 127.13334725829611, 35.794133011441055 ], [ 127.13318480050256, 35.794047991813706 ], [ 127.13301386684999, 35.793974831246061 ], [ 127.13283575615132, 35.793914087262664 ], [ 127.13265182630376, 35.793866220199909 ], [ 127.1324634754659, 35.793831595854371 ], [ 127.13227213766747, 35.793810478257342 ], [ 127.13207926954962, 35.793803026028584 ], [ 127.13188633817064, 35.793809297749071 ], [ 127.13169481108723, 35.793829243816305 ], [ 127.13150614636109, 35.793862714528103 ], [ 127.13132178041455, 35.79390945463544 ], [ 127.13114311473757, 35.793969106907483 ], [ 127.13097151143111, 35.794041219330033 ], [ 127.13080827440925, 35.794125242342076 ], [ 127.13065464715488, 35.794220536040477 ], [ 127.13051179720327, 35.794326375540756 ], [ 127.13038081390474, 35.794441956378499 ], [ 127.13026269291946, 35.794566397165084 ], [ 127.13015833283889, 35.794698752198364 ], [ 127.13006852853643, 35.794838013244082 ], [ 127.12999396446766, 35.794983122136557 ], [ 127.12993520580649, 35.795132972553297 ], [ 127.12989270169155, 35.79528642535157 ], [ 127.12986677635296, 35.795442312146548 ], [ 127.12985762463244, 35.795599446116427 ], [ 127.12986531857337, 35.79575663193998 ], [ 127.12988979741957, 35.795912673880288 ], [ 127.12993087753385, 35.796066383929876 ], [ 127.12998824570839, 35.796216591708358 ], [ 127.13006146353774, 35.79636215529591 ], [ 127.13014997625247, 35.796501964867829 ], [ 127.1302531093252, 35.796634958012618 ], [ 127.13037007731369, 35.796760121563743 ], [ 127.13049999044057, 35.796876504243727 ], [ 127.13064186122415, 35.796983218489459 ], [ 127.13079460773965, 35.797079453086205 ], [ 127.1309570691004, 35.797164475921683 ], [ 127.13112800764726, 35.797237639403875 ], [ 127.13130612441863, 35.797298385919639 ], [ 127.13149006133274, 35.797346255055679 ], [ 127.13167842002046, 35.79738088005081 ], [ 127.13186976620123, 35.797401999531388 ], [ 127.13206264299143, 35.797409452143043 ], [ 127.13225558306523, 35.797403180194756 ], [ 127.13244711860592, 35.79738323239436 ], [ 127.13263579128242, 35.797349761174083 ], [ 127.13282016444319, 35.797303019120996 ], [ 127.13299883637492, 35.797243364426663 ], [ 127.13317044478657, 35.797171249178874 ], [ 127.13333368560897, 35.797087223024491 ], [ 127.13348731524373, 35.796991925962168 ], [ 127.13363016608334, 35.796886082978489 ], [ 127.13376114875037, 35.796770498643824 ], [ 127.13387926760393, 35.796646054452978 ], [ 127.13398362411729, 35.796513696211569 ], [ 127.13407342352546, 35.796374432251305 ], [ 127.13414798152148, 35.796229320826491 ], [ 127.13420673311612, 35.79607946833643 ], [ 127.13424922938538, 35.795926013986971 ], [ 127.13427514633749, 35.795770126210051 ], [ 127.13428428938562, 35.795612991857261 ] ] ] }"
6107952,2016040,2623010200,26230001,부산광역시 부산진구1,부산광역시 부산진구 전포동(성전초교 부근),2,2,0,1,1,0,129.0664642,35.16325539,"{ ""type"": ""Polygon"", ""coordinates"": [ [ [ 127.05168318884053, 37.611198715919762 ], [ 127.05167166931653, 37.610962993610812 ], [ 127.05163436811827, 37.610728967012029 ], [ 127.05157157051239, 37.610498416434154 ], [ 127.05148375337602, 37.610273097662834 ], [ 127.05137158529115, 37.610054724834754 ], [ 127.05123592093155, 37.609844960503821 ], [ 127.05107779321726, 37.609645400290894 ], [ 127.05089840430479, 37.60945756293777 ], [ 127.05069912112171, 37.60928287857601 ], [ 127.0504814584508, 37.609122675145954 ], [ 127.05024707442955, 37.608978172975128 ], [ 127.04999775249952, 37.608850472094375 ], [ 127.04973539013298, 37.608740543185 ], [ 127.04946198299713, 37.608649223916309 ], [ 127.04917961256183, 37.608577208085336 ], [ 127.04889042798956, 37.608525043747598 ], [ 127.04859662917583, 37.608493128647773 ], [ 127.04830045092335, 37.608481705654071 ], [ 127.04800414936631, 37.608490860904652 ], [ 127.0477099781767, 37.608520525519708 ], [ 127.04742017498904, 37.608570473746475 ], [ 127.04713694666999, 37.608640324704574 ], [ 127.04686244890651, 37.608729546813109 ], [ 127.04659876805863, 37.608837462225516 ], [ 127.04634791322479, 37.608963248599515 ], [ 127.04611179238938, 37.609105949818442 ], [ 127.04589220334121, 37.60926447955854 ], [ 127.04569081549398, 37.60943763022896 ], [ 127.04550916414577, 37.609624085564882 ], [ 127.04534862891896, 37.609822425948877 ], [ 127.0452104336759, 37.610031141927273 ], [ 127.04509563058214, 37.61024864586286 ], [ 127.04500509211009, 37.610473281815764 ], [ 127.04493950754019, 37.610703340850314 ], [ 127.04489937722828, 37.610937070925353 ], [ 127.04488500682788, 37.611172693996089 ], [ 127.04489650494939, 37.611408416820048 ], [ 127.04493378532358, 37.611642446287867 ], [ 127.04499656446576, 37.611872999329357 ], [ 127.04508436381201, 37.612098322752132 ], [ 127.04519651532631, 37.61231670137677 ], [ 127.04533216707003, 37.612526472481825 ], [ 127.04549028650644, 37.612726040240595 ], [ 127.04566966836589, 37.61291388566913 ], [ 127.04586895042731, 37.613088579309029 ], [ 127.0460866134606, 37.613248790244278 ], [ 127.04632100266565, 37.613393300608742 ], [ 127.04657033331586, 37.61352100921696 ], [ 127.04683270880697, 37.613630945157198 ], [ 127.04710612970841, 37.613722270533572 ], [ 127.04738851749121, 37.613794292277731 ], [ 127.04767772248199, 37.613846459477891 ], [ 127.04797154191701, 37.613878376970433 ], [ 127.04826774037258, 37.613889800913157 ], [ 127.04856406446511, 37.613880645151895 ], [ 127.04885825647331, 37.613850978569133 ], [ 127.0491480781247, 37.613801027878729 ], [ 127.04943132423928, 37.613731171367874 ], [ 127.0497058385733, 37.613641943462795 ], [ 127.04996953090408, 37.613534021271896 ], [ 127.05022039514884, 37.613408227356388 ], [ 127.05045652190427, 37.613265518057716 ], [ 127.05067611432918, 37.613106980850773 ], [ 127.05087749955892, 37.612933820863859 ], [ 127.05105914685633, 37.612747357338648 ], [ 127.05121967223, 37.612549009222846 ], [ 127.05135785548151, 37.61234028621795 ], [ 127.05147264480964, 37.612122776174672 ], [ 127.05156316592873, 37.611898135209884 ], [ 127.05162873008013, 37.611668073312934 ], [ 127.05166883977614, 37.611434339943834 ], [ 127.05168318884053, 37.611198715919762 ] ] ] }"
6138870,2016040,4711125600,47111001,경상북도 포항시 남구1,경상북도 포항시 남구 오천읍(원동초교 부근),3,7,0,2,5,0,129.4013103,35.96509881,"{ ""type"": ""Polygon"", ""coordinates"": [ [ [ 128.52616630551361, 35.81416732226289 ], [ 128.52615585984958, 35.814010256753683 ], [ 128.52612864775048, 35.813854529862724 ], [ 128.52608487716552, 35.813701327179025 ], [ 128.52602487865499, 35.813551815207006 ], [ 128.52594911188845, 35.813407130492877 ], [ 128.52585815120733, 35.813268376142481 ], [ 128.5257526898522, 35.81313660645943 ], [ 128.52563353108354, 35.813012825219111 ], [ 128.52550158137748, 35.812897973106061 ], [ 128.52535784376107, 35.812792925969141 ], [ 128.52520341432981, 35.812698482230729 ], [ 128.52503946671857, 35.812615360315974 ], [ 128.52486724981992, 35.812544193264173 ], [ 128.52468807222178, 35.812485523453454 ], [ 128.52450329990344, 35.81243979540902 ], [ 128.52431433745855, 35.812407358668942 ], [ 128.52412262357853, 35.812388460610897 ], [ 128.52392961772895, 35.81238324295996 ], [ 128.5237367880483, 35.812391747301554 ], [ 128.523545601287, 35.812413907053028 ], [ 128.5233575129547, 35.81244955566153 ], [ 128.52317395507998, 35.812498421298415 ], [ 128.52299632297931, 35.812560130577445 ], [ 128.5228259709254, 35.812634215803349 ], [ 128.52266419330056, 35.812720112426483 ], [ 128.52251222247753, 35.812817166272083 ], [ 128.52237121339604, 35.812924639079611 ], [ 128.52224224141926, 35.813041713928996 ], [ 128.52212628687437, 35.813167498075302 ], [ 128.52202423189331, 35.813301035596197 ], [ 128.52193685379453, 35.81344130924991 ], [ 128.5218648186023, 35.813587253151134 ], [ 128.5218086722135, 35.813737754647953 ], [ 128.52176884391139, 35.813891669617831 ], [ 128.52174563755477, 35.814047826148034 ], [ 128.52173922728593, 35.814205035390373 ], [ 128.52174966429442, 35.814362101420748 ], [ 128.52177686695674, 35.814517829437108 ], [ 128.521820630897, 35.814671033788279 ], [ 128.52188062247018, 35.8148205479472 ], [ 128.52195638332418, 35.814965235291673 ], [ 128.52204733929739, 35.815103992636061 ], [ 128.52215279729219, 35.81523576558574 ], [ 128.5222719541502, 35.815359550266045 ], [ 128.52240390345332, 35.815474405887905 ], [ 128.52254764218682, 35.815579456495925 ], [ 128.5227020742212, 35.815673903562129 ], [ 128.52286602584246, 35.815757028560391 ], [ 128.52303824803624, 35.815828198357643 ], [ 128.5232174320538, 35.815886870492349 ], [ 128.52340221172065, 35.815932600368704 ], [ 128.52359118220841, 35.815965037491495 ], [ 128.52378290461559, 35.815983937148467 ], [ 128.52397591918313, 35.815989154888911 ], [ 128.52416875751928, 35.815980650026148 ], [ 128.52435995259901, 35.815958488257209 ], [ 128.52454804869438, 35.815922838873284 ], [ 128.52473161350642, 35.815873971049527 ], [ 128.52490925151963, 35.81581225914011 ], [ 128.52507960828143, 35.81573817092022 ], [ 128.52524138926665, 35.815652271030466 ], [ 128.5253933620003, 35.815555213744929 ], [ 128.52553437148475, 35.815447737428521 ], [ 128.52566334234442, 35.815330659108099 ], [ 128.52577929428625, 35.815204871633945 ], [ 128.52588134525723, 35.815071331029564 ], [ 128.52596871806088, 35.814931054630385 ], [ 128.5260407468337, 35.814785108405211 ], [ 128.52609688587401, 35.814634605076442 ], [ 128.52613670501492, 35.8144806888318 ], [ 128.52615990396271, 35.814324531594742 ], [ 128.52616630551361, 35.81416732226289 ] ] ] }"
