시도명,시군구명,시설명,상세주소,시설면적,경도,위도,관리부서
충청남도,천안시,천동초등학교,충청남도 천안시 동남구 동면 동산1길 59,630,127.34772,36.778033,윤인중
충청남도,천안시,목천고등학교 강당,충청남도 천안시 동남구 목천읍 삼방로 145,948,127.232663,36.782051,임동수
충청남도,천안시,신계초등학교 강당,충청남도 천안시 동남구 목천읍 천정1길 243-9 ,644,127.202288,36.76856,김혁진
충청북도,진천군,문백초등학교 강당,충청북도 진천군 문백면 봉죽길 22,2059,127.432885,36.786276,
충청북도,진천군,문상초등학교 강당,충청북도 진천군 문백면 농다리로 1232,785,127.472166,36.837547,이현지
충청북도,진천군,이월중학교,충청북도 진천군 이월면 진광로 753,940,127.428462,36.926993,전태희
충청북도,진천군,광혜원고등학교,충청북도 진천군 광혜원면 덕성산로 56,67,127.430347,36.993277,
충청북도,진천군,광혜원고등학교,충청북도 진천군 광혜원면 덕성산로 56,3169,127.430347,36.993277,최시선
충청북도,진천군,만승초등학교,충청북도 진천군 광혜원면 중리길 11,2902,127.44212,36.992677,
충청북도,괴산군,괴산북중학교,충청북도 괴산군 괴산읍 임꺽정로 139,1071,127.780553,36.815457,조항구
충청북도,괴산군,명덕초등학교,충청북도 괴산군 괴산읍 읍내로4길 53,899,127.786837,36.809251,정의숙
충청북도,괴산군,괴산읍행정복지센터,충청북도 괴산군 괴산읍 읍내로13길 50,200,127.790857,36.811759,
충청북도,괴산군,괴산국민체육센터,충청북도 괴산군 괴산읍 임꺽정로 113,1910,127.783474,36.815259,
충청북도,괴산군,감물초등학교,충청북도 괴산군 감물면 남양동길 38,1508,127.871691,36.839022,우관문
충청북도,괴산군,오성중학교,충청북도 괴산군 감물면 오창로 56,5160,127.866992,36.841103,최정규
충청북도,괴산군,장연초등학교,충청북도 괴산군 장연면 미선로오가5길 1,690,127.955001,36.824796,최명신
충청북도,괴산군,칠성면주민자체센터,충청북도 괴산군 칠성면 도정로 61,200,127.863899,36.788184,
충청북도,괴산군,문광초등학교,충청북도 괴산군 문광면 괴산로 3446,675.4,127.78307,36.790047,박순옥
충청북도,괴산군,청안초등학교,충청북도 괴산군 청안면 청안읍내로3길 8,852.12,127.63937,36.772419,오희은 
충청북도,괴산군,소수초등학교,충청북도 괴산군 소수면 소수로 131,793.71,127.745293,36.854195,심신동
충청북도,괴산군,불정면주민자치센터,충청북도 괴산군 불정면 목도로2길 11,201,127.854142,36.87125,
